student_id,session_id,session_date,age,level,vocabulary_score,grammar_score,fluency_score,response_time,correct_answers,incorrect_answers,feedback_received,adaptive_content,overall_performance,engagement_score,learning_efficiency,learning_outcome
404,404,2026-02-08,23,Intermediate,53.26937045940973,54.55721238925895,89.2422871983547,12.180572869482837,25,7,Excellent,0,65.68962334900779,79.19869155343711,0.9138315380550713,0
405,405,2026-02-09,24,Advanced,48.88831939256241,50.35474590882856,86.94982110429888,17.931142138648955,15,0,Needs Improvement,0,62.06429546856328,85.80759859199114,0.8665017017003458,0
406,406,2026-02-10,27,Intermediate,74.58090277846597,47.61638928313394,62.64068571054584,6.5810792893425045,23,5,Needs Improvement,0,61.612659257381914,88.37353938722867,0.9712573622657283,0
407,407,2026-02-11,24,Intermediate,70.9025837143593,84.97276062730508,49.924553730267455,13.307351609505883,10,1,Needs Improvement,1,68.59996602397727,87.89575501501683,0.880650630816665,0
408,408,2026-02-12,27,Intermediate,71.6594813006732,75.50677158990328,48.244238828256925,12.694690247313611,18,1,Excellent,0,65.13683057294448,71.4424603135007,0.8479054625444509,0
409,409,2026-02-13,20,Beginner,51.44473024233068,86.86892190821604,51.999468193497876,9.220894732582446,22,6,Needs Improvement,1,63.4377067813482,62.35986174942776,0.9357258171660199,0
410,410,2026-02-14,19,Beginner,51.63227692813405,70.16459028574715,75.50663202822687,17.333421688655157,28,9,Needs Improvement,1,65.76783308070269,65.1562110761774,0.9842601552200336,0
411,411,2026-02-15,26,Intermediate,51.04013148928196,63.67004407474563,53.64749973657439,16.292729838233093,26,0,Needs Improvement,1,56.11922510020066,61.77669916189822,0.8067537733734911,0
412,412,2026-02-16,25,Advanced,48.68762978311473,42.98582444854446,57.07126348021492,15.992887809977464,20,5,Excellent,0,49.5815725706247,63.1619080448742,0.7749628630496432,0
413,413,2026-02-17,29,Beginner,72.78618362808282,73.5821140773015,62.43894019973074,18.14288717404334,17,6,Needs Improvement,1,69.60241263503836,65.53953737681093,0.8848652188882418,0
414,414,2026-02-18,27,Advanced,82.40079426247007,69.11043798841156,85.66163402107281,15.841769009322817,14,7,Excellent,1,79.05762209065148,70.23282949762205,0.8496618463461643,1
415,415,2026-02-19,24,Intermediate,76.21587348383306,89.51044467938107,49.469670894242306,8.477619375720897,19,6,Excellent,0,71.73199635248548,76.30618939725227,0.9967556724594351,0
416,416,2026-02-20,26,Intermediate,79.60468168802717,51.95793888911215,40.25132763049015,15.583440674745367,16,5,Excellent,1,57.271316069209824,81.35046178065258,0.83870853524432,0
417,417,2026-02-21,21,Beginner,60.23992145425999,66.53686776434179,43.00482051890851,9.615542200847658,19,8,Needs Improvement,1,56.59386991250343,66.32782008319536,0.7222994654081037,0
418,418,2026-02-22,21,Intermediate,72.7037897685999,72.54786675590364,85.2383170840059,8.632619755212058,13,2,Needs Improvement,0,76.82999120283648,80.17567212714418,0.9932107182332908,1
419,419,2026-02-23,18,Beginner,57.711812022238725,72.22955873711717,72.37582324216815,6.09505389349441,18,5,Needs Improvement,0,67.43906466717469,81.1277722350726,0.9530760836780621,0
420,420,2026-02-24,25,Intermediate,66.275231098432,68.06467714742013,53.65203096639034,16.16042870521515,23,3,Excellent,1,62.66397973741416,76.75867010598569,0.753475043187389,0
421,421,2026-02-25,29,Intermediate,64.08174232674313,78.84640051636127,48.85962505055956,15.665014429247169,11,1,Needs Improvement,0,63.92925596455465,87.10853609396132,0.9713815759338609,0
422,422,2026-02-26,20,Beginner,48.84435725719272,50.24906047634082,54.71333683185571,8.517492165111406,18,0,Excellent,0,51.26891818846309,63.32984441765432,0.8022000462465233,0
423,423,2026-02-27,24,Beginner,59.35393801678154,76.28136001372079,45.73984636256401,16.24068525086234,10,0,Needs Improvement,0,60.45838146435545,65.31364372807258,0.8131335953603334,0
424,424,2026-02-28,29,Beginner,88.19111377411755,70.98672857165445,87.07664551422205,18.767613246403293,19,9,Needs Improvement,1,82.08482928666469,72.85994473168455,0.9719174447086478,1
425,425,2026-03-01,19,Intermediate,52.429012885747106,84.80375558972867,79.21030871826335,6.620434362373689,19,2,Needs Improvement,1,72.14769239791305,63.80138205702717,0.8590346695105946,0
426,426,2026-03-02,19,Intermediate,46.690186813974435,82.35972195167909,63.11955884562704,8.489549575801625,29,3,Needs Improvement,0,64.0564892037602,76.98888431172261,0.7413288788195559,0
427,427,2026-03-03,24,Advanced,60.92903108119677,55.75735195662766,83.24813025576009,16.253911911309732,12,1,Excellent,1,66.64483776452818,71.95201399828274,0.8107168478025412,0
428,428,2026-03-04,23,Beginner,79.51688679300742,53.81186624875765,52.47291021466161,9.117600102606174,15,0,Excellent,0,61.93388775214223,68.53787383607755,0.9166292338803642,0
429,429,2026-03-05,20,Intermediate,69.10741148899862,89.08266619262238,75.85602842360967,14.369959614255752,15,3,Excellent,0,78.01536870174355,65.09969439052912,0.752255256420405,1
430,430,2026-03-06,26,Intermediate,74.04874136191222,66.36325904576283,82.80662495068717,6.217463366955718,11,6,Excellent,0,74.40620845278741,70.06014715044631,0.8770693592219077,0
431,431,2026-03-07,27,Beginner,49.48474240873386,85.32104819572184,57.83843558116363,11.78303718655308,27,9,Needs Improvement,0,64.21474206187311,78.23878052497025,0.908582239883325,0
432,432,2026-03-08,23,Advanced,70.94740965038608,48.19405118902411,77.87322227253588,16.0863713298943,11,5,Excellent,0,65.67156103731536,77.27355632668235,0.8031560726627738,0
433,433,2026-03-09,27,Beginner,56.17501974557369,72.1409457400087,54.75361746321547,15.297709145648788,21,5,Excellent,1,61.023194316265965,64.90872000630702,0.9081642066124966,0
434,434,2026-03-10,27,Advanced,81.71516829773837,80.4930093680293,54.942856762951536,17.226081510137103,14,8,Excellent,1,72.38367814290639,63.747594322219,0.9652622055487956,0
435,435,2026-03-11,23,Intermediate,71.46494030053681,87.36976247932233,45.352858927709306,18.161781899047533,29,1,Needs Improvement,1,68.06252056918947,60.80030287826617,0.8416350232699723,0
436,436,2026-03-12,18,Advanced,49.942813888764796,56.86700705085117,62.00290232546993,16.59775251888137,16,3,Excellent,1,56.27090775502864,60.372767813817966,0.8148727984539357,0
437,437,2026-03-13,21,Intermediate,43.23083399220431,76.24905849620262,76.48559532487111,15.07381614408389,25,4,Excellent,0,65.32182927109268,86.39431307159056,0.7753475204074857,0
438,438,2026-03-14,27,Beginner,42.13166046435164,66.94065045198096,87.01104027856425,5.475837377240468,29,0,Needs Improvement,0,65.36111706496563,61.3526656801617,0.8812616439589912,0
439,439,2026-03-15,23,Beginner,58.57042838250703,43.031446303323406,70.1898495964548,13.02450010114166,10,7,Needs Improvement,1,57.263908094095086,81.93663329619739,0.9639556144116148,0
440,440,2026-03-16,23,Beginner,53.292556832715675,74.49998686544717,83.15677688678696,5.565465873722792,10,7,Excellent,1,70.31644019498327,86.15955288734871,0.7973983801555582,0
441,441,2026-03-17,28,Advanced,72.3045061731254,74.50482791189216,81.12473246451135,17.121017256740338,26,5,Excellent,0,75.9780221831763,62.94173545687373,0.818870657361191,1
442,442,2026-03-18,29,Intermediate,64.96669174893091,86.53034024232684,48.667152648764045,9.810867866899365,10,4,Needs Improvement,0,66.72139488000727,73.08904271499053,0.8219876552649952,0
443,443,2026-03-19,22,Beginner,53.30096390026904,64.86562230844862,64.29087144563158,13.436440611768814,29,7,Excellent,0,60.81915255144975,88.8690894952283,0.8682437025332551,0
444,444,2026-03-20,18,Beginner,47.46188889750881,51.51254603552573,45.84617677626957,9.191679609783538,22,2,Needs Improvement,1,48.2735372364347,85.02415981570755,0.7685226884702315,0
445,445,2026-03-21,25,Intermediate,46.35998813437248,42.22819117243396,74.10765807808176,16.737502165704406,18,2,Excellent,0,54.23194579496273,74.69112095573566,0.9466633465923113,0
446,446,2026-03-22,22,Beginner,83.23301960702088,60.782109334295285,87.4949834123038,18.297537899628537,24,1,Excellent,0,77.17003745120665,82.87713338374658,0.7886806832512664,1
447,447,2026-03-23,29,Intermediate,52.17389842024336,55.095835003875095,46.854472903937825,10.97963741319596,12,4,Excellent,1,51.37473544268543,85.00132873294991,0.9116088072690045,0
448,448,2026-03-24,29,Intermediate,72.58553239554843,78.05441530119379,76.69415654012707,17.943835902664837,23,2,Excellent,1,75.77803474562309,70.44080889566158,0.8539647225338656,1
449,449,2026-03-25,29,Intermediate,80.53429639931332,57.71338824205233,71.61190754339304,9.006125111844986,20,2,Excellent,1,69.95319739491957,86.76458750609882,0.8757692810058271,0
450,450,2026-03-26,22,Intermediate,70.7040655592368,87.4535598157422,69.18025185040499,13.019913846132857,21,5,Needs Improvement,0,75.77929240846133,74.1141995903147,0.7538826216481909,1
451,451,2026-03-27,24,Intermediate,82.97826158234729,88.11551014938921,59.50601173441696,17.881421447580557,22,7,Needs Improvement,0,76.86659448871781,75.8342209067649,0.9205069594534512,1
452,452,2026-03-28,21,Advanced,59.619686076423726,71.0454295108854,57.75658238769063,9.888220139236855,22,1,Excellent,1,62.80723265833325,89.99122913465493,0.7565861557127893,0
453,453,2026-03-29,23,Beginner,87.81110953244742,86.43301435074414,42.26245945094439,19.31063397617129,10,3,Excellent,0,72.16886111137865,85.29908898456483,0.7340420912882317,0
454,454,2026-03-30,21,Advanced,46.65725020890485,78.04271722572477,50.895435412600676,6.828192526720755,19,6,Excellent,0,58.53180094907677,70.8531001731894,0.864003849966636,0
455,455,2026-03-31,20,Beginner,45.107476482876905,67.34298204875631,40.75884411434134,5.274126045852594,12,0,Needs Improvement,0,51.069767548658184,60.310367894181,0.9127891410752995,0
456,456,2026-04-01,24,Advanced,72.93460731037217,49.01539677113891,69.07085527910102,18.562030288672858,13,0,Needs Improvement,1,63.67361978687071,78.78522221381684,0.715010750930427,0
457,457,2026-04-02,25,Intermediate,87.14155707066308,62.929897175692,45.29266179389544,6.029729992218083,25,9,Needs Improvement,1,65.12137201341683,81.11740278384323,0.7208185944821626,0
458,458,2026-04-03,21,Beginner,80.4441730818164,68.04372316813088,83.6509697014858,19.878337939212376,17,6,Needs Improvement,0,77.37962198381103,79.52408070430138,0.9408037488117758,1
459,459,2026-04-04,19,Beginner,43.82084297190257,83.1980790367505,66.15715103485826,19.270952929686594,25,6,Needs Improvement,0,64.39202434783711,89.03587053489639,0.9427098098521995,0
460,460,2026-04-05,29,Advanced,53.96838569673582,64.06666882678324,74.98449545293542,7.05531365054481,26,0,Needs Improvement,0,64.33984999215149,85.88913081996432,0.7735914151177243,0
461,461,2026-04-06,27,Advanced,86.51594424189119,84.88373363389783,60.542854592024824,13.063769385388488,28,0,Needs Improvement,0,77.31417748927129,73.46495079541945,0.884568460840061,1
462,462,2026-04-07,20,Beginner,52.652921640039224,73.71744895117345,68.02899045005243,7.773804462007165,24,3,Needs Improvement,1,64.79978701375504,61.88572462417143,0.8329540225433978,0
463,463,2026-04-08,18,Advanced,79.05852118934595,46.84995315268357,87.13295884833153,11.422327595451797,25,4,Excellent,1,71.01381106345367,74.28176308505991,0.8898088124210539,0
464,464,2026-04-09,25,Advanced,81.25660979643519,89.74906846625464,44.136701981183535,5.92137693889749,24,4,Needs Improvement,0,71.71412674795779,80.67732059886069,0.9588637852297675,0
465,465,2026-04-10,20,Advanced,64.77260517304909,66.36163303769564,52.696888596184806,8.358868816948842,11,3,Needs Improvement,0,61.277042268976516,78.23129424681014,0.7239569273746769,0
466,466,2026-04-11,29,Intermediate,59.31744549241577,59.59291482045394,78.99941634552721,10.449091945983493,20,7,Needs Improvement,1,65.96992555279898,76.14411203132654,0.9333953277965363,0
467,467,2026-04-12,27,Intermediate,62.506221620987986,72.95568822347633,44.936860344133294,11.579712503690821,10,6,Needs Improvement,0,60.1329233961992,74.06456874045725,0.8479087313563118,0
468,468,2026-04-13,24,Advanced,51.34823471826821,45.44466569905195,43.78305519520554,19.662443873133398,24,8,Excellent,1,46.8586518708419,68.81285619082159,0.869238083128599,0
469,469,2026-04-14,27,Advanced,84.46954580644221,71.82693233766771,58.07706993770193,17.11798468525972,28,6,Needs Improvement,0,71.45784936060396,68.32040285173888,0.8961794080051361,0
470,470,2026-04-15,22,Intermediate,62.530982836487894,64.91180002496364,44.60839792362162,16.061149164679193,13,9,Excellent,1,57.35039359502438,75.00694436777405,0.9767869447387323,0
471,471,2026-04-16,27,Intermediate,84.12297202280499,60.33370349992916,69.25392211031016,13.055619721129613,20,0,Excellent,0,71.23686587768144,64.81809439288946,0.7170159860655213,0
472,472,2026-04-17,22,Beginner,45.2846739953137,87.65100105894496,51.31376254082999,17.59996640906515,14,6,Excellent,0,61.416479198362886,70.22056270724404,0.7088429056373342,0
473,473,2026-04-18,24,Beginner,89.41376355000656,66.12698583660266,84.78489815996862,10.089842534835666,12,0,Needs Improvement,1,80.10854918219262,69.71937824130299,0.753478534446632,1
474,474,2026-04-19,26,Intermediate,62.163654372180915,50.95587397349692,79.17500404226283,15.63348669159974,22,6,Needs Improvement,1,64.09817746264689,77.61398404752603,0.9959343178080209,0
475,475,2026-04-20,29,Advanced,42.39154101970527,62.948173968864936,74.9852603049738,19.906759630672582,19,9,Needs Improvement,0,60.108325097848,62.00046901089074,0.9145229102133328,0
476,476,2026-04-21,22,Advanced,41.901092411872746,85.96937022863364,70.8472013692251,9.719433634027983,20,7,Excellent,0,66.23922133657716,84.89006040795286,0.8843923357163506,0
477,477,2026-04-22,18,Advanced,77.31036287409194,48.80477356652973,83.17328651707317,15.11026302325951,27,8,Excellent,1,69.76280765256494,76.87135141153206,0.7141117160244244,0
478,478,2026-04-23,27,Advanced,72.95177671018405,50.697851934411844,51.15310307713784,17.664722962285737,11,2,Excellent,1,58.26757724057791,80.12480042327806,0.9637330671678894,0
479,479,2026-04-24,27,Beginner,80.10652790637937,40.65147838785419,83.65544213821138,18.737113750260086,16,3,Excellent,0,68.13781614414832,81.09281711278298,0.9438270559891478,0
480,480,2026-04-25,18,Intermediate,45.2683766976403,40.70950246978836,79.47461492120262,15.768990364101526,18,3,Needs Improvement,0,55.15083136287709,68.7445241052761,0.8994400131601255,0
481,481,2026-04-26,19,Advanced,41.778543351777415,81.46958134792563,77.40804131938427,9.254118851257044,19,8,Needs Improvement,1,66.88538867302911,74.111147021546,0.8017392446454108,0
482,482,2026-04-27,23,Beginner,65.42896447237892,76.6061303421478,68.06278390374621,9.894232273534197,27,6,Needs Improvement,1,70.0326262394243,88.68737867609002,0.7211514866704771,0
483,483,2026-04-28,26,Advanced,59.37976157413848,57.75205282259792,52.31220804853,5.311370481859463,16,2,Excellent,1,56.4813408150888,83.00115713990445,0.8740115463702767,0
484,484,2026-04-29,25,Intermediate,63.09734683354779,74.91555786137863,61.17739579959482,16.413289665072647,16,9,Excellent,1,66.39676683150708,89.08670625669556,0.9159083714382512,0
485,485,2026-04-30,22,Beginner,89.5794204435137,59.76029631549851,79.67853272694008,5.64109409092927,12,4,Needs Improvement,1,76.33941649531744,82.38763035438865,0.7282721051431742,1
486,486,2026-05-01,18,Intermediate,88.53749788353352,87.64483979989137,41.58892421786622,17.969785319041186,21,6,Needs Improvement,0,72.5904206337637,65.26800419125553,0.8901302979395488,0
487,487,2026-05-02,24,Intermediate,87.11576948365965,88.35263407130174,79.10253846318791,6.779909217118082,16,7,Excellent,0,84.85698067271643,61.93607651534029,0.7859098203661475,1
488,488,2026-05-03,22,Beginner,79.19213383838368,59.63968879046717,52.003537024378325,7.578147682038864,26,0,Needs Improvement,1,63.61178655107639,77.32984310158992,0.9292732663659435,0
489,489,2026-05-04,23,Beginner,57.74206801284452,82.7110953170434,47.21546003608015,12.14789706248356,10,1,Needs Improvement,0,62.556207788656025,70.73439839107829,0.8618847551805511,0
490,490,2026-05-05,24,Beginner,60.60654651313858,78.6544520848733,45.78506590901511,16.068206227531135,14,6,Excellent,0,61.68202150234234,68.26373730414511,0.738711036343131,0
491,491,2026-05-06,20,Beginner,67.48080218594623,55.49999685858947,41.36250059754076,7.085033077986165,25,1,Excellent,1,54.78109988069215,84.21632989276253,0.8579558343199708,0
492,492,2026-05-07,29,Beginner,81.52672282024199,51.6019914450553,66.17932426107265,11.601066125997477,24,6,Excellent,0,66.4360128421233,71.00979801245842,0.8187210590100156,0
493,493,2026-05-08,27,Beginner,43.43564162591339,62.91173251964169,50.91299363468647,12.242769116151571,11,8,Needs Improvement,0,52.42012259341385,69.51002909202911,0.7541067904844956,0
494,494,2026-05-09,20,Beginner,61.21484429424441,79.06744203072031,89.47158828898158,8.18428462502887,18,1,Excellent,0,76.58462487131544,85.49962779507031,0.952454717218637,1
